[2026-01-16T23:32:47.464Z] 
=== Starting validation for: boy.zip ===
[2026-01-16T23:32:47.465Z] ZIP file size: 1MB
[2026-01-16T23:32:47.586Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_cabinet_2.json (isDirectory: false)
[2026-01-16T23:32:47.586Z] Found assets folder content
[2026-01-16T23:32:47.586Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_counter.json (isDirectory: false)
[2026-01-16T23:32:47.586Z] Found assets folder content
[2026-01-16T23:32:47.587Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_counter_inner.json (isDirectory: false)
[2026-01-16T23:32:47.587Z] Found assets folder content
[2026-01-16T23:32:47.587Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_counter_left.json (isDirectory: false)
[2026-01-16T23:32:47.587Z] Found assets folder content
[2026-01-16T23:32:47.588Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_counter_outer.json (isDirectory: false)
[2026-01-16T23:32:47.588Z] Found assets folder content
[2026-01-16T23:32:47.588Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_counter_right.json (isDirectory: false)
[2026-01-16T23:32:47.588Z] Found assets folder content
[2026-01-16T23:32:47.589Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_counter_straight.json (isDirectory: false)
[2026-01-16T23:32:47.589Z] Found assets folder content
[2026-01-16T23:32:47.589Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_dish_rack.json (isDirectory: false)
[2026-01-16T23:32:47.589Z] Found assets folder content
[2026-01-16T23:32:47.589Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_exhaust_hood.json (isDirectory: false)
[2026-01-16T23:32:47.590Z] Found assets folder content
[2026-01-16T23:32:47.590Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_fridge_green.json (isDirectory: false)
[2026-01-16T23:32:47.590Z] Found assets folder content
[2026-01-16T23:32:47.590Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_fridge_silver.json (isDirectory: false)
[2026-01-16T23:32:47.591Z] Found assets folder content
[2026-01-16T23:32:47.591Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_hanging_lamp.json (isDirectory: false)
[2026-01-16T23:32:47.591Z] Found assets folder content
[2026-01-16T23:32:47.591Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_hanging_lamp_off.json (isDirectory: false)
[2026-01-16T23:32:47.591Z] Found assets folder content
[2026-01-16T23:32:47.592Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_island.json (isDirectory: false)
[2026-01-16T23:32:47.592Z] Found assets folder content
[2026-01-16T23:32:47.592Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_island_stove.json (isDirectory: false)
[2026-01-16T23:32:47.592Z] Found assets folder content
[2026-01-16T23:32:47.593Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_microwave_green.json (isDirectory: false)
[2026-01-16T23:32:47.593Z] Found assets folder content
[2026-01-16T23:32:47.593Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_microwave_silver.json (isDirectory: false)
[2026-01-16T23:32:47.593Z] Found assets folder content
[2026-01-16T23:32:47.594Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_sink.json (isDirectory: false)
[2026-01-16T23:32:47.594Z] Found assets folder content
[2026-01-16T23:32:47.594Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_stove_green.json (isDirectory: false)
[2026-01-16T23:32:47.594Z] Found assets folder content
[2026-01-16T23:32:47.595Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_stove_silver.json (isDirectory: false)
[2026-01-16T23:32:47.595Z] Found assets folder content
[2026-01-16T23:32:47.595Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_toaster_green.json (isDirectory: false)
[2026-01-16T23:32:47.595Z] Found assets folder content
[2026-01-16T23:32:47.596Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_toaster_silver.json (isDirectory: false)
[2026-01-16T23:32:47.596Z] Found assets folder content
[2026-01-16T23:32:47.596Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_trash_can_green.json (isDirectory: false)
[2026-01-16T23:32:47.596Z] Found assets folder content
[2026-01-16T23:32:47.596Z] Checking: assets/nexo/models/modern_kitchen/modern_kitchen_trash_can_silver.json (isDirectory: false)
[2026-01-16T23:32:47.597Z] Found assets folder content
[2026-01-16T23:32:47.597Z] Checking: assets/nexo/models/quest_boards_v2/large_quest_board.json (isDirectory: false)
[2026-01-16T23:32:47.597Z] Found assets folder content
[2026-01-16T23:32:47.597Z] Checking: assets/nexo/models/quest_boards_v2/large_quest_board_dyeable.json (isDirectory: false)
[2026-01-16T23:32:47.598Z] Found assets folder content
[2026-01-16T23:32:47.598Z] Checking: assets/nexo/models/quest_boards_v2/medium_quest_board.json (isDirectory: false)
[2026-01-16T23:32:47.598Z] Found assets folder content
[2026-01-16T23:32:47.599Z] Checking: assets/nexo/models/quest_boards_v2/medium_quest_board_dyeable.json (isDirectory: false)
[2026-01-16T23:32:47.599Z] Found assets folder content
[2026-01-16T23:32:47.599Z] Checking: assets/nexo/models/quest_boards_v2/small_quest_board.json (isDirectory: false)
[2026-01-16T23:32:47.599Z] Found assets folder content
[2026-01-16T23:32:47.600Z] Checking: assets/nexo/models/spider_decor/corner_web_2x2.json (isDirectory: false)
[2026-01-16T23:32:47.600Z] Found assets folder content
[2026-01-16T23:32:47.600Z] Checking: assets/nexo/models/spider_decor/corner_web_2x3.json (isDirectory: false)
[2026-01-16T23:32:47.600Z] Found assets folder content
[2026-01-16T23:32:47.600Z] Checking: assets/nexo/models/spider_decor/corner_web_3x2.json (isDirectory: false)
[2026-01-16T23:32:47.601Z] Found assets folder content
[2026-01-16T23:32:47.601Z] Checking: assets/nexo/models/spider_decor/egg_sack_medium.json (isDirectory: false)
[2026-01-16T23:32:47.601Z] Found assets folder content
[2026-01-16T23:32:47.601Z] Checking: assets/nexo/models/spider_decor/egg_sack_small.json (isDirectory: false)
[2026-01-16T23:32:47.601Z] Found assets folder content
[2026-01-16T23:32:47.602Z] Checking: assets/nexo/models/spider_decor/hanging_web_1x1.json (isDirectory: false)
[2026-01-16T23:32:47.602Z] Found assets folder content
[2026-01-16T23:32:47.602Z] Checking: assets/nexo/models/spider_decor/hanging_web_1x2.json (isDirectory: false)
[2026-01-16T23:32:47.602Z] Found assets folder content
[2026-01-16T23:32:47.603Z] Checking: assets/nexo/models/spider_decor/hanging_web_2x2.json (isDirectory: false)
[2026-01-16T23:32:47.603Z] Found assets folder content
[2026-01-16T23:32:47.603Z] Checking: assets/nexo/models/spider_decor/hanging_web_3x2.json (isDirectory: false)
[2026-01-16T23:32:47.603Z] Found assets folder content
[2026-01-16T23:32:47.603Z] Checking: assets/nexo/models/spider_decor/spider_hole_large.json (isDirectory: false)
[2026-01-16T23:32:47.604Z] Found assets folder content
[2026-01-16T23:32:47.604Z] Checking: assets/nexo/models/spider_decor/spider_hole_small.json (isDirectory: false)
[2026-01-16T23:32:47.604Z] Found assets folder content
[2026-01-16T23:32:47.604Z] Checking: assets/nexo/models/spider_decor/web_wrapped_player_floor.json (isDirectory: false)
[2026-01-16T23:32:47.604Z] Found assets folder content
[2026-01-16T23:32:47.605Z] Checking: assets/nexo/models/spider_decor/web_wrapped_player_hanging.json (isDirectory: false)
[2026-01-16T23:32:47.605Z] Found assets folder content
[2026-01-16T23:32:47.605Z] Checking: assets/nexo/models/spider_decor/web_wrapped_player_standing.json (isDirectory: false)
[2026-01-16T23:32:47.605Z] Found assets folder content
[2026-01-16T23:32:47.606Z] Checking: assets/nexo/models/spider_decor/web_wrapped_player_wall.json (isDirectory: false)
[2026-01-16T23:32:47.606Z] Found assets folder content
[2026-01-16T23:32:47.606Z] Checking: assets/nexo/models/vanilla_tools/shields/copper_shield.json (isDirectory: false)
[2026-01-16T23:32:47.606Z] Found assets folder content
[2026-01-16T23:32:47.607Z] Checking: assets/nexo/models/vanilla_tools/shields/copper_shield_blocking.json (isDirectory: false)
[2026-01-16T23:32:47.607Z] Found assets folder content
[2026-01-16T23:32:47.607Z] Checking: assets/nexo/models/vanilla_tools/shields/diamond_shield.json (isDirectory: false)
[2026-01-16T23:32:47.607Z] Found assets folder content
[2026-01-16T23:32:47.608Z] Checking: assets/nexo/models/vanilla_tools/shields/diamond_shield_blocking.json (isDirectory: false)
[2026-01-16T23:32:47.608Z] Found assets folder content
[2026-01-16T23:32:47.608Z] Checking: assets/nexo/models/vanilla_tools/shields/golden_shield.json (isDirectory: false)
[2026-01-16T23:32:47.608Z] Found assets folder content
[2026-01-16T23:32:47.608Z] Checking: assets/nexo/models/vanilla_tools/shields/golden_shield_blocking.json (isDirectory: false)
[2026-01-16T23:32:47.608Z] Found assets folder content
[2026-01-16T23:32:47.609Z] Checking: assets/nexo/models/vanilla_tools/shields/iron_shield.json (isDirectory: false)
[2026-01-16T23:32:47.609Z] Found assets folder content
[2026-01-16T23:32:47.609Z] Checking: assets/nexo/models/vanilla_tools/shields/iron_shield_blocking.json (isDirectory: false)
[2026-01-16T23:32:47.609Z] Found assets folder content
[2026-01-16T23:32:47.609Z] Checking: assets/nexo/models/vanilla_tools/shields/netherite_shield.json (isDirectory: false)
[2026-01-16T23:32:47.610Z] Found assets folder content
[2026-01-16T23:32:47.610Z] Checking: assets/nexo/models/vanilla_tools/shields/netherite_shield_blocking.json (isDirectory: false)
[2026-01-16T23:32:47.610Z] Found assets folder content
[2026-01-16T23:32:47.610Z] Checking: assets/nexo/models/vanilla_tools/shields/stone_shield.json (isDirectory: false)
[2026-01-16T23:32:47.610Z] Found assets folder content
[2026-01-16T23:32:47.611Z] Checking: assets/nexo/models/vanilla_tools/shields/stone_shield_blocking.json (isDirectory: false)
[2026-01-16T23:32:47.611Z] Found assets folder content
[2026-01-16T23:32:47.611Z] Checking: assets/nexo/models/vanilla_tools/shields/wooden_shield.json (isDirectory: false)
[2026-01-16T23:32:47.611Z] Found assets folder content
[2026-01-16T23:32:47.611Z] Checking: assets/nexo/models/vanilla_tools/shields/wooden_shield_blocking.json (isDirectory: false)
[2026-01-16T23:32:47.612Z] Found assets folder content
[2026-01-16T23:32:47.612Z] Checking: assets/minecraft/models/workshop_six/barricades_palisades_minipack/barricade.json (isDirectory: false)
[2026-01-16T23:32:47.612Z] Found assets folder content
[2026-01-16T23:32:47.612Z] Checking: assets/minecraft/models/workshop_six/barricades_palisades_minipack/large_barricade.json (isDirectory: false)
[2026-01-16T23:32:47.613Z] Found assets folder content
[2026-01-16T23:32:47.613Z] Checking: assets/minecraft/models/workshop_six/barricades_palisades_minipack/large_spiked_palisades.json (isDirectory: false)
[2026-01-16T23:32:47.613Z] Found assets folder content
[2026-01-16T23:32:47.614Z] Checking: assets/minecraft/models/workshop_six/barricades_palisades_minipack/spiked_palisades.json (isDirectory: false)
[2026-01-16T23:32:47.614Z] Found assets folder content
[2026-01-16T23:32:47.615Z] Checking: assets/minecraft/models/workshop_six/benches_minipack/iron_bench.json (isDirectory: false)
[2026-01-16T23:32:47.615Z] Found assets folder content
[2026-01-16T23:32:47.615Z] Checking: assets/minecraft/models/workshop_six/benches_minipack/ironwood_bench.json (isDirectory: false)
[2026-01-16T23:32:47.615Z] Found assets folder content
[2026-01-16T23:32:47.616Z] Checking: assets/minecraft/models/workshop_six/benches_minipack/wooden_bench.json (isDirectory: false)
[2026-01-16T23:32:47.616Z] Found assets folder content
[2026-01-16T23:32:47.616Z] Checking: assets/minecraft/models/workshop_six/books_bookshelves_minipack/book_row.json (isDirectory: false)
[2026-01-16T23:32:47.616Z] Found assets folder content
[2026-01-16T23:32:47.617Z] Checking: assets/minecraft/models/workshop_six/books_bookshelves_minipack/book_stack_1.json (isDirectory: false)
[2026-01-16T23:32:47.617Z] Found assets folder content
[2026-01-16T23:32:47.619Z] Checking: assets/minecraft/models/workshop_six/books_bookshelves_minipack/book_stack_2.json (isDirectory: false)
[2026-01-16T23:32:47.619Z] Found assets folder content
[2026-01-16T23:32:47.619Z] Checking: assets/minecraft/models/workshop_six/books_bookshelves_minipack/bookshelf.json (isDirectory: false)
[2026-01-16T23:32:47.620Z] Found assets folder content
[2026-01-16T23:32:47.624Z] Checking: assets/minecraft/models/workshop_six/books_bookshelves_minipack/bookshelf_empty.json (isDirectory: false)
[2026-01-16T23:32:47.625Z] Found assets folder content
[2026-01-16T23:32:47.625Z] Checking: assets/minecraft/models/workshop_six/campfires/bonfire_lit.json (isDirectory: false)
[2026-01-16T23:32:47.625Z] Found assets folder content
[2026-01-16T23:32:47.626Z] Checking: assets/minecraft/models/workshop_six/campfires/bonfire_unlit.json (isDirectory: false)
[2026-01-16T23:32:47.626Z] Found assets folder content
[2026-01-16T23:32:47.626Z] Checking: assets/minecraft/models/workshop_six/campfires/campfire_cooking_pot.json (isDirectory: false)
[2026-01-16T23:32:47.627Z] Found assets folder content
[2026-01-16T23:32:47.627Z] Checking: assets/minecraft/models/workshop_six/campfires/campfire_lit.json (isDirectory: false)
[2026-01-16T23:32:47.627Z] Found assets folder content
[2026-01-16T23:32:47.628Z] Checking: assets/minecraft/models/workshop_six/campfires/campfire_unlit.json (isDirectory: false)
[2026-01-16T23:32:47.628Z] Found assets folder content
[2026-01-16T23:32:47.628Z] Checking: assets/minecraft/models/workshop_six/campfires/cooking_fire_lit.json (isDirectory: false)
[2026-01-16T23:32:47.628Z] Found assets folder content
[2026-01-16T23:32:47.629Z] Checking: assets/minecraft/models/workshop_six/campfires/cooking_fire_unlit.json (isDirectory: false)
[2026-01-16T23:32:47.629Z] Found assets folder content
[2026-01-16T23:32:47.629Z] Checking: assets/minecraft/models/workshop_six/cardboard_boxes_minipack/cardboard_box.json (isDirectory: false)
[2026-01-16T23:32:47.629Z] Found assets folder content
[2026-01-16T23:32:47.630Z] Checking: assets/minecraft/models/workshop_six/cardboard_boxes_minipack/cardboard_box_open.json (isDirectory: false)
[2026-01-16T23:32:47.630Z] Found assets folder content
[2026-01-16T23:32:47.630Z] Checking: assets/minecraft/models/workshop_six/cardboard_boxes_minipack/cardboard_box_small.json (isDirectory: false)
[2026-01-16T23:32:47.630Z] Found assets folder content
[2026-01-16T23:32:47.630Z] Checking: assets/minecraft/models/workshop_six/cardboard_boxes_minipack/cardboard_box_stack_1.json (isDirectory: false)
[2026-01-16T23:32:47.631Z] Found assets folder content
[2026-01-16T23:32:47.631Z] Checking: assets/minecraft/models/workshop_six/cardboard_boxes_minipack/cardboard_box_stack_2.json (isDirectory: false)
[2026-01-16T23:32:47.631Z] Found assets folder content
[2026-01-16T23:32:47.631Z] Checking: assets/minecraft/models/workshop_six/crafting_table_minipack/crafting_table.json (isDirectory: false)
[2026-01-16T23:32:47.632Z] Found assets folder content
[2026-01-16T23:32:47.632Z] Checking: assets/minecraft/models/workshop_six/crate_barrel_minipack/barrel.json (isDirectory: false)
[2026-01-16T23:32:47.632Z] Found assets folder content
[2026-01-16T23:32:47.633Z] Checking: assets/minecraft/models/workshop_six/crate_barrel_minipack/barrel_stack.json (isDirectory: false)
[2026-01-16T23:32:47.633Z] Found assets folder content
[2026-01-16T23:32:47.633Z] Checking: assets/minecraft/models/workshop_six/crate_barrel_minipack/crate.json (isDirectory: false)
[2026-01-16T23:32:47.633Z] Found assets folder content
[2026-01-16T23:32:47.634Z] Checking: assets/minecraft/models/workshop_six/crate_barrel_minipack/crate_stack.json (isDirectory: false)
[2026-01-16T23:32:47.634Z] Found assets folder content
[2026-01-16T23:32:47.634Z] Checking: assets/minecraft/models/workshop_six/crate_barrel_minipack/large_crate.json (isDirectory: false)
[2026-01-16T23:32:47.634Z] Found assets folder content
[2026-01-16T23:32:47.635Z] Checking: assets/minecraft/models/workshop_six/crate_barrel_minipack/large_crate_stack.json (isDirectory: false)
[2026-01-16T23:32:47.635Z] Found assets folder content
[2026-01-16T23:32:47.635Z] Checking: assets/minecraft/models/workshop_six/crate_barrel_minipack/mixed_stack_1.json (isDirectory: false)
[2026-01-16T23:32:47.635Z] Found assets folder content
[2026-01-16T23:32:47.636Z] Checking: assets/minecraft/models/workshop_six/crate_barrel_minipack/mixed_stack_2.json (isDirectory: false)
[2026-01-16T23:32:47.636Z] Found assets folder content
[2026-01-16T23:32:47.636Z] Checking: assets/minecraft/models/workshop_six/crate_barrel_minipack/mixed_stack_3.json (isDirectory: false)
[2026-01-16T23:32:47.637Z] Found assets folder content
[2026-01-16T23:32:47.637Z] Checking: assets/minecraft/models/workshop_six/farm_furniture/cart_empty.json (isDirectory: false)
[2026-01-16T23:32:47.637Z] Found assets folder content
[2026-01-16T23:32:47.638Z] Checking: assets/minecraft/models/workshop_six/farm_furniture/cart_hay.json (isDirectory: false)
[2026-01-16T23:32:47.638Z] Found assets folder content
[2026-01-16T23:32:47.639Z] Checking: assets/minecraft/models/workshop_six/farm_furniture/chicken_coop.json (isDirectory: false)
